id_stat,name_stat,type_stat,region,provinsi,kabupaten,lintang_derajat,bujur_derajat
53030601	a,Humusu,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.18222,124.5061
53030602	a,Bornobean,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.28833,124.8353
53030701	a,Ponu,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.13,124.6894
53030702	a,Motadik,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,0.0,0.0
53030801	a,Subun,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.453330000000001,124.5325
53030802	a,Sap'An,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.753060000000001,124.1586
53030901	a,Oekolo,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,0.0,0.0
53031701	a,Sainoni,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.38528,124.4186
53032001a,Lapeon,Pos Hujan Kerjasama,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.49118,124.54406000000002
53031501g,AWS MES Kefamenamu,aws,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.4389,124.4384
53030502b,ARG Kefamenanu,aws,Region III,Nusa Tenggara Timur,Kab. Timor Tengah Utara,-9.4917,124.4936
